id,url,head_code,name
1641,https://icd.who.int/browse10/2019/en#/V50-V59,V58,Occupant of pick-up truck or van injured in noncollision transport accident
1642,https://icd.who.int/browse10/2019/en#/V50-V59,V59,Occupant of pick-up truck or van injured in other and unspecified transport accidents
1643,https://icd.who.int/browse10/2019/en#/V60-V69,V60,Occupant of heavy transport vehicle injured in collision with pedestrian or animal
1644,https://icd.who.int/browse10/2019/en#/V60-V69,V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
1645,https://icd.who.int/browse10/2019/en#/V60-V69,V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
1646,https://icd.who.int/browse10/2019/en#/V60-V69,V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
1647,https://icd.who.int/browse10/2019/en#/V60-V69,V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
1648,https://icd.who.int/browse10/2019/en#/V60-V69,V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
1649,https://icd.who.int/browse10/2019/en#/V60-V69,V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
1650,https://icd.who.int/browse10/2019/en#/V60-V69,V67,Occupant of heavy transport vehicle injured in collision with fixed or stationary object
1651,https://icd.who.int/browse10/2019/en#/V60-V69,V68,Occupant of heavy transport vehicle injured in noncollision transport accident
1652,https://icd.who.int/browse10/2019/en#/V60-V69,V69,Occupant of heavy transport vehicle injured in other and unspecified transport accidents
1653,https://icd.who.int/browse10/2019/en#/V70-V79,V70,Bus occupant injured in collision with pedestrian or animal
1654,https://icd.who.int/browse10/2019/en#/V70-V79,V71,Bus occupant injured in collision with pedal cycle
1655,https://icd.who.int/browse10/2019/en#/V70-V79,V72,Bus occupant injured in collision with two- or three-wheeled motor vehicle
1656,https://icd.who.int/browse10/2019/en#/V70-V79,V73,"Bus occupant injured in collision with car, pick-up truck or van"
1657,https://icd.who.int/browse10/2019/en#/V70-V79,V74,Bus occupant injured in collision with heavy transport vehicle or bus
1658,https://icd.who.int/browse10/2019/en#/V70-V79,V75,Bus occupant injured in collision with railway train or railway vehicle
1659,https://icd.who.int/browse10/2019/en#/V70-V79,V76,Bus occupant injured in collision with other nonmotor vehicle
1660,https://icd.who.int/browse10/2019/en#/V70-V79,V77,Bus occupant injured in collision with fixed or stationary object
1661,https://icd.who.int/browse10/2019/en#/V70-V79,V78,Bus occupant injured in noncollision transport accident
1662,https://icd.who.int/browse10/2019/en#/V70-V79,V79,Bus occupant injured in other and unspecified transport accidents
1663,https://icd.who.int/browse10/2019/en#/V80-V89,V80,Animal-rider or occupant of animal-drawn vehicle injured in transport accident
1664,https://icd.who.int/browse10/2019/en#/V80-V89,V81,Occupant of railway train or railway vehicle injured in transport accident
1665,https://icd.who.int/browse10/2019/en#/V80-V89,V82,Occupant of streetcar injured in transport accident
1666,https://icd.who.int/browse10/2019/en#/V80-V89,V83,Occupant of special vehicle mainly used on industrial premises injured in transport accident
1667,https://icd.who.int/browse10/2019/en#/V80-V89,V84,Occupant of special vehicle mainly used in agriculture injured in transport accident
1668,https://icd.who.int/browse10/2019/en#/V80-V89,V85,Occupant of special construction vehicle injured in transport accident
1669,https://icd.who.int/browse10/2019/en#/V80-V89,V86,"Occupant of special all-terrain or other motor vehicle designed primarily for off-road use, injured in transport accident"
1670,https://icd.who.int/browse10/2019/en#/V80-V89,V87,Traffic accident of specified type but victim's mode of transport unknown
1671,https://icd.who.int/browse10/2019/en#/V80-V89,V88,Nontraffic accident of specified type but victim's mode of transport unknown
1672,https://icd.who.int/browse10/2019/en#/V80-V89,V89,"Motor- or nonmotor-vehicle accident, type of vehicle unspecified"
1673,https://icd.who.int/browse10/2019/en#/V90-V94,V90,Accident to watercraft causing drowning and submersion
1674,https://icd.who.int/browse10/2019/en#/V90-V94,V91,Accident to watercraft causing other injury
1675,https://icd.who.int/browse10/2019/en#/V90-V94,V92,Water-transport-related drowning and submersion without accident to watercraft
1676,https://icd.who.int/browse10/2019/en#/V90-V94,V93,"Accident on board watercraft without accident to watercraft, not causing drowning and submersion"
1677,https://icd.who.int/browse10/2019/en#/V90-V94,V94,Other and unspecified water transport accidents
1678,https://icd.who.int/browse10/2019/en#/V95-V97,V95,Accident to powered aircraft causing injury to occupant
1679,https://icd.who.int/browse10/2019/en#/V95-V97,V96,Accident to nonpowered aircraft causing injury to occupant
1680,https://icd.who.int/browse10/2019/en#/V95-V97,V97,Other specified air transport accidents
1681,https://icd.who.int/browse10/2019/en#/V98-V99,V98,Other specified transport accidents
1682,https://icd.who.int/browse10/2019/en#/V98-V99,V99,Unspecified transport accident
1683,https://icd.who.int/browse10/2019/en#/W00-W19,W00,Fall on same level involving ice and snow
1684,https://icd.who.int/browse10/2019/en#/W00-W19,W01,"Fall on same level from slipping, tripping and stumbling"
1685,https://icd.who.int/browse10/2019/en#/W00-W19,W02,"Fall involving ice-skates, skis, roller-skates or skateboards"
1686,https://icd.who.int/browse10/2019/en#/W00-W19,W03,"Other fall on same level due to collision with, or pushing by, another person"
1687,https://icd.who.int/browse10/2019/en#/W00-W19,W04,Fall while being carried or supported by other persons
1688,https://icd.who.int/browse10/2019/en#/W00-W19,W05,Fall involving wheelchair
1689,https://icd.who.int/browse10/2019/en#/W00-W19,W06,Fall involving bed
1690,https://icd.who.int/browse10/2019/en#/W00-W19,W07,Fall involving chair
1691,https://icd.who.int/browse10/2019/en#/W00-W19,W08,Fall involving other furniture
1692,https://icd.who.int/browse10/2019/en#/W00-W19,W09,Fall involving playground equipment
1693,https://icd.who.int/browse10/2019/en#/W00-W19,W10,Fall on and from stairs and steps
1694,https://icd.who.int/browse10/2019/en#/W00-W19,W11,Fall on and from ladder
1695,https://icd.who.int/browse10/2019/en#/W00-W19,W12,Fall on and from scaffolding
1696,https://icd.who.int/browse10/2019/en#/W00-W19,W13,"Fall from, out of or through building or structure"
1697,https://icd.who.int/browse10/2019/en#/W00-W19,W14,Fall from tree
1698,https://icd.who.int/browse10/2019/en#/W00-W19,W15,Fall from cliff
1699,https://icd.who.int/browse10/2019/en#/W00-W19,W16,Diving or jumping into water causing injury other than drowning or submersion
1700,https://icd.who.int/browse10/2019/en#/W00-W19,W17,Other fall from one level to another
1701,https://icd.who.int/browse10/2019/en#/W00-W19,W18,Other fall on same level
1702,https://icd.who.int/browse10/2019/en#/W00-W19,W19,Unspecified fall
1703,https://icd.who.int/browse10/2019/en#/W20-W49,W20,"Struck by thrown, projected or falling object(s)"
1704,https://icd.who.int/browse10/2019/en#/W20-W49,W21,Striking against or struck by sports equipment
1705,https://icd.who.int/browse10/2019/en#/W20-W49,W22,Striking against or struck by other object(s)
1706,https://icd.who.int/browse10/2019/en#/W20-W49,W23,"Caught, crushed, jammed or pinched in or between objects"
1707,https://icd.who.int/browse10/2019/en#/W20-W49,W24,"Contact with lifting and transmission device(s), not elsewhere classified"
1708,https://icd.who.int/browse10/2019/en#/W20-W49,W25,Contact with sharp glass
1709,https://icd.who.int/browse10/2019/en#/W20-W49,W26,Contact with other sharp object(s)
1710,https://icd.who.int/browse10/2019/en#/W20-W49,W27,Contact with nonpowered hand tool
1711,https://icd.who.int/browse10/2019/en#/W20-W49,W28,Contact with powered lawnmower
1712,https://icd.who.int/browse10/2019/en#/W20-W49,W29,Contact with other powered hand tools and household machinery
1713,https://icd.who.int/browse10/2019/en#/W20-W49,W30,Contact with agricultural machinery
1714,https://icd.who.int/browse10/2019/en#/W20-W49,W31,Contact with other and unspecified machinery
1715,https://icd.who.int/browse10/2019/en#/W20-W49,W32,Handgun discharge
1716,https://icd.who.int/browse10/2019/en#/W20-W49,W33,"Rifle, shotgun and larger firearm discharge"
1717,https://icd.who.int/browse10/2019/en#/W20-W49,W34,Discharge from other and unspecified firearms
1718,https://icd.who.int/browse10/2019/en#/W20-W49,W35,Explosion and rupture of boiler
1719,https://icd.who.int/browse10/2019/en#/W20-W49,W36,Explosion and rupture of gas cylinder
1720,https://icd.who.int/browse10/2019/en#/W20-W49,W37,"Explosion and rupture of pressurized tyre, pipe or hose"
1721,https://icd.who.int/browse10/2019/en#/W20-W49,W38,Explosion and rupture of other specified pressurized devices
1722,https://icd.who.int/browse10/2019/en#/W20-W49,W39,Discharge of firework
1723,https://icd.who.int/browse10/2019/en#/W20-W49,W40,Explosion of other materials
1724,https://icd.who.int/browse10/2019/en#/W20-W49,W41,Exposure to high-pressure jet
1725,https://icd.who.int/browse10/2019/en#/W20-W49,W42,Exposure to noise
1726,https://icd.who.int/browse10/2019/en#/W20-W49,W43,Exposure to vibration
1727,https://icd.who.int/browse10/2019/en#/W20-W49,W44,Foreign body entering into or through eye or natural orifice
1728,https://icd.who.int/browse10/2019/en#/W20-W49,W45,Foreign body or object entering through skin
1729,https://icd.who.int/browse10/2019/en#/W20-W49,W46,Contact with hypodermic needle
1730,https://icd.who.int/browse10/2019/en#/W20-W49,W49,Exposure to other and unspecified inanimate mechanical forces
1731,https://icd.who.int/browse10/2019/en#/W50-W64,W50,"Hit, struck, kicked, twisted, bitten or scratched by another person"
1732,https://icd.who.int/browse10/2019/en#/W50-W64,W51,Striking against or bumped into by another person
1733,https://icd.who.int/browse10/2019/en#/W50-W64,W52,"Crushed, pushed or stepped on by crowd or human stampede"
1734,https://icd.who.int/browse10/2019/en#/W50-W64,W53,Bitten by rat
1735,https://icd.who.int/browse10/2019/en#/W50-W64,W54,Bitten or struck by dog
1736,https://icd.who.int/browse10/2019/en#/W50-W64,W55,Bitten or struck by other mammals
1737,https://icd.who.int/browse10/2019/en#/W50-W64,W56,Contact with marine animal
1738,https://icd.who.int/browse10/2019/en#/W50-W64,W57,Bitten or stung by nonvenomous insect and other nonvenomous arthropods
1739,https://icd.who.int/browse10/2019/en#/W50-W64,W58,Bitten or struck by crocodile or alligator
1740,https://icd.who.int/browse10/2019/en#/W50-W64,W59,Bitten or crushed by other reptiles
1741,https://icd.who.int/browse10/2019/en#/W50-W64,W60,Contact with plant thorns and spines and sharp leaves
1742,https://icd.who.int/browse10/2019/en#/W50-W64,W64,Exposure to other and unspecified animate mechanical forces
1743,https://icd.who.int/browse10/2019/en#/W65-W74,W65,Drowning and submersion while in bath-tub
1744,https://icd.who.int/browse10/2019/en#/W65-W74,W66,Drowning and submersion following fall into bath-tub
1745,https://icd.who.int/browse10/2019/en#/W65-W74,W67,Drowning and submersion while in swimming-pool
1746,https://icd.who.int/browse10/2019/en#/W65-W74,W68,Drowning and submersion following fall into swimming-pool
1747,https://icd.who.int/browse10/2019/en#/W65-W74,W69,Drowning and submersion while in natural water
1748,https://icd.who.int/browse10/2019/en#/W65-W74,W70,Drowning and submersion following fall into natural water
1749,https://icd.who.int/browse10/2019/en#/W65-W74,W73,Other specified drowning and submersion
1750,https://icd.who.int/browse10/2019/en#/W65-W74,W74,Unspecified drowning and submersion
1751,https://icd.who.int/browse10/2019/en#/W75-W84,W75,Accidental suffocation and strangulation in bed
1752,https://icd.who.int/browse10/2019/en#/W75-W84,W76,Other accidental hanging and strangulation
1753,https://icd.who.int/browse10/2019/en#/W75-W84,W77,"Threat to breathing due to cave-in, falling earth and other substances"
1754,https://icd.who.int/browse10/2019/en#/W75-W84,W78,Inhalation of gastric contents
1755,https://icd.who.int/browse10/2019/en#/W75-W84,W79,Inhalation and ingestion of food causing obstruction of respiratory tract
1756,https://icd.who.int/browse10/2019/en#/W75-W84,W80,Inhalation and ingestion of other objects causing obstruction of respiratory tract
1757,https://icd.who.int/browse10/2019/en#/W75-W84,W81,Confined to or trapped in a low-oxygen environment
1758,https://icd.who.int/browse10/2019/en#/W75-W84,W83,Other specified threats to breathing
1759,https://icd.who.int/browse10/2019/en#/W75-W84,W84,Unspecified threat to breathing
1760,https://icd.who.int/browse10/2019/en#/W85-W99,W85,Exposure to electric transmission lines
1761,https://icd.who.int/browse10/2019/en#/W85-W99,W86,Exposure to other specified electric current
1762,https://icd.who.int/browse10/2019/en#/W85-W99,W87,Exposure to unspecified electric current
1763,https://icd.who.int/browse10/2019/en#/W85-W99,W88,Exposure to ionizing radiation
1764,https://icd.who.int/browse10/2019/en#/W85-W99,W89,Exposure to man-made visible and ultraviolet light
1765,https://icd.who.int/browse10/2019/en#/W85-W99,W90,Exposure to other nonionizing radiation
1766,https://icd.who.int/browse10/2019/en#/W85-W99,W91,Exposure to unspecified type of radiation
1767,https://icd.who.int/browse10/2019/en#/W85-W99,W92,Exposure to excessive heat of man-made origin
1768,https://icd.who.int/browse10/2019/en#/W85-W99,W93,Exposure to excessive cold of man-made origin
1769,https://icd.who.int/browse10/2019/en#/W85-W99,W94,Exposure to high and low air pressure and changes in air pressure
1770,https://icd.who.int/browse10/2019/en#/W85-W99,W99,Exposure to other and unspecified man-made environmental factors
1771,https://icd.who.int/browse10/2019/en#/X00-X09,X00,Exposure to uncontrolled fire in building or structure
1772,https://icd.who.int/browse10/2019/en#/X00-X09,X01,"Exposure to uncontrolled fire, not in building or structure"
1773,https://icd.who.int/browse10/2019/en#/X00-X09,X02,Exposure to controlled fire in building or structure
1774,https://icd.who.int/browse10/2019/en#/X00-X09,X03,"Exposure to controlled fire, not in building or structure"
1775,https://icd.who.int/browse10/2019/en#/X00-X09,X04,Exposure to ignition of highly flammable material
1776,https://icd.who.int/browse10/2019/en#/X00-X09,X05,Exposure to ignition or melting of nightwear
1777,https://icd.who.int/browse10/2019/en#/X00-X09,X06,Exposure to ignition or melting of other clothing and apparel
1778,https://icd.who.int/browse10/2019/en#/X00-X09,X08,"Exposure to other specified smoke, fire and flames"
1779,https://icd.who.int/browse10/2019/en#/X00-X09,X09,"Exposure to unspecified smoke, fire and flames"
1780,https://icd.who.int/browse10/2019/en#/X10-X19,X10,"Contact with hot drinks, food, fats and cooking oils"
1781,https://icd.who.int/browse10/2019/en#/X10-X19,X11,Contact with hot tap-water
1782,https://icd.who.int/browse10/2019/en#/X10-X19,X12,Contact with other hot fluids
1783,https://icd.who.int/browse10/2019/en#/X10-X19,X13,Contact with steam and hot vapours
1784,https://icd.who.int/browse10/2019/en#/X10-X19,X14,Contact with hot air and gases
1785,https://icd.who.int/browse10/2019/en#/X10-X19,X15,Contact with hot household appliances
1786,https://icd.who.int/browse10/2019/en#/X10-X19,X16,"Contact with hot heating appliances, radiators and pipes"
1787,https://icd.who.int/browse10/2019/en#/X10-X19,X17,"Contact with hot engines, machinery and tools"
1788,https://icd.who.int/browse10/2019/en#/X10-X19,X18,Contact with other hot metals
1789,https://icd.who.int/browse10/2019/en#/X10-X19,X19,Contact with other and unspecified heat and hot substances
1790,https://icd.who.int/browse10/2019/en#/X20-X29,X20,Contact with venomous snakes and lizards
1791,https://icd.who.int/browse10/2019/en#/X20-X29,X21,Contact with venomous spiders
1792,https://icd.who.int/browse10/2019/en#/X20-X29,X22,Contact with scorpions
1793,https://icd.who.int/browse10/2019/en#/X20-X29,X23,"Contact with hornets, wasps and bees"
1794,https://icd.who.int/browse10/2019/en#/X20-X29,X24,Contact with centipedes and venomous millipedes (tropical)
1795,https://icd.who.int/browse10/2019/en#/X20-X29,X25,Contact with other venomous arthropods
1796,https://icd.who.int/browse10/2019/en#/X20-X29,X26,Contact with venomous marine animals and plants
1797,https://icd.who.int/browse10/2019/en#/X20-X29,X27,Contact with other specified venomous animals
1798,https://icd.who.int/browse10/2019/en#/X20-X29,X28,Contact with other specified venomous plants
1799,https://icd.who.int/browse10/2019/en#/X20-X29,X29,Contact with unspecified venomous animal or plant
1800,https://icd.who.int/browse10/2019/en#/X30-X39,X30,Exposure to excessive natural heat
1801,https://icd.who.int/browse10/2019/en#/X30-X39,X31,Exposure to excessive natural cold
1802,https://icd.who.int/browse10/2019/en#/X30-X39,X32,Exposure to sunlight
1803,https://icd.who.int/browse10/2019/en#/X30-X39,X33,Victim of lightning
1804,https://icd.who.int/browse10/2019/en#/X30-X39,X34,Victim of earthquake
1805,https://icd.who.int/browse10/2019/en#/X30-X39,X35,Victim of volcanic eruption
1806,https://icd.who.int/browse10/2019/en#/X30-X39,X36,"Victim of avalanche, landslide and other earth movements"
1807,https://icd.who.int/browse10/2019/en#/X30-X39,X37,Victim of cataclysmic storm
1808,https://icd.who.int/browse10/2019/en#/X30-X39,X38,Victim of flood
1809,https://icd.who.int/browse10/2019/en#/X30-X39,X39,Exposure to other and unspecified forces of nature
1810,https://icd.who.int/browse10/2019/en#/X40-X49,X40,"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"
1811,https://icd.who.int/browse10/2019/en#/X40-X49,X41,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"
1812,https://icd.who.int/browse10/2019/en#/X40-X49,X42,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"
1813,https://icd.who.int/browse10/2019/en#/X40-X49,X43,Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system
1814,https://icd.who.int/browse10/2019/en#/X40-X49,X44,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"
1815,https://icd.who.int/browse10/2019/en#/X40-X49,X45,Accidental poisoning by and exposure to alcohol
1816,https://icd.who.int/browse10/2019/en#/X40-X49,X46,Accidental poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
1817,https://icd.who.int/browse10/2019/en#/X40-X49,X47,Accidental poisoning by and exposure to carbon monoxide and other gases and vapours
1818,https://icd.who.int/browse10/2019/en#/X40-X49,X48,Accidental poisoning by and exposure to pesticides
1819,https://icd.who.int/browse10/2019/en#/X40-X49,X49,Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances
1820,https://icd.who.int/browse10/2019/en#/X50-X57,X50,Overexertion and strenuous or repetitive movements
1821,https://icd.who.int/browse10/2019/en#/X50-X57,X51,Travel and motion
1822,https://icd.who.int/browse10/2019/en#/X50-X57,X52,Prolonged stay in weightless environment
1823,https://icd.who.int/browse10/2019/en#/X50-X57,X53,Lack of food
1824,https://icd.who.int/browse10/2019/en#/X50-X57,X54,Lack of water
1825,https://icd.who.int/browse10/2019/en#/X50-X57,X57,Unspecified privation
1826,https://icd.who.int/browse10/2019/en#/X58-X59,X58,Exposure to other specified factors
1827,https://icd.who.int/browse10/2019/en#/X58-X59,X59,Exposure to unspecified factor
1828,https://icd.who.int/browse10/2019/en#/X60-X84,X60,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"
1829,https://icd.who.int/browse10/2019/en#/X60-X84,X61,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"
1830,https://icd.who.int/browse10/2019/en#/X60-X84,X62,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"
1831,https://icd.who.int/browse10/2019/en#/X60-X84,X63,Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system
1832,https://icd.who.int/browse10/2019/en#/X60-X84,X64,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"
1833,https://icd.who.int/browse10/2019/en#/X60-X84,X65,Intentional self-poisoning by and exposure to alcohol
1834,https://icd.who.int/browse10/2019/en#/X60-X84,X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
1835,https://icd.who.int/browse10/2019/en#/X60-X84,X67,Intentional self-poisoning by and exposure to carbon monoxide and other gases and vapours
1836,https://icd.who.int/browse10/2019/en#/X60-X84,X68,Intentional self-poisoning by and exposure to pesticides
1837,https://icd.who.int/browse10/2019/en#/X60-X84,X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
1838,https://icd.who.int/browse10/2019/en#/X60-X84,X70,"Intentional self-harm by hanging, strangulation and suffocation"
1839,https://icd.who.int/browse10/2019/en#/X60-X84,X71,Intentional self-harm by drowning and submersion
1840,https://icd.who.int/browse10/2019/en#/X60-X84,X72,Intentional self-harm by handgun discharge
1841,https://icd.who.int/browse10/2019/en#/X60-X84,X73,"Intentional self-harm by rifle, shotgun and larger firearm discharge"
1842,https://icd.who.int/browse10/2019/en#/X60-X84,X74,Intentional self-harm by other and unspecified firearm discharge
1843,https://icd.who.int/browse10/2019/en#/X60-X84,X75,Intentional self-harm by explosive material
1844,https://icd.who.int/browse10/2019/en#/X60-X84,X76,"Intentional self-harm by smoke, fire and flames"
1845,https://icd.who.int/browse10/2019/en#/X60-X84,X77,"Intentional self-harm by steam, hot vapours and hot objects"
1846,https://icd.who.int/browse10/2019/en#/X60-X84,X78,Intentional self-harm by sharp object
1847,https://icd.who.int/browse10/2019/en#/X60-X84,X79,Intentional self-harm by blunt object
1848,https://icd.who.int/browse10/2019/en#/X60-X84,X80,Intentional self-harm by jumping from a high place
1849,https://icd.who.int/browse10/2019/en#/X60-X84,X81,Intentional self-harm by jumping or lying before moving object
1850,https://icd.who.int/browse10/2019/en#/X60-X84,X82,Intentional self-harm by crashing of motor vehicle
1851,https://icd.who.int/browse10/2019/en#/X60-X84,X83,Intentional self-harm by other specified means
1852,https://icd.who.int/browse10/2019/en#/X60-X84,X84,Intentional self-harm by unspecified means
1853,https://icd.who.int/browse10/2019/en#/X85-Y09,X85,"Assault by drugs, medicaments and biological substances"
1854,https://icd.who.int/browse10/2019/en#/X85-Y09,X86,Assault by corrosive substance
1855,https://icd.who.int/browse10/2019/en#/X85-Y09,X87,Assault by pesticides
1856,https://icd.who.int/browse10/2019/en#/X85-Y09,X88,Assault by gases and vapours
1857,https://icd.who.int/browse10/2019/en#/X85-Y09,X89,Assault by other specified chemicals and noxious substances
1858,https://icd.who.int/browse10/2019/en#/X85-Y09,X90,Assault by unspecified chemical or noxious substance
1859,https://icd.who.int/browse10/2019/en#/X85-Y09,X91,"Assault by hanging, strangulation and suffocation"
1860,https://icd.who.int/browse10/2019/en#/X85-Y09,X92,Assault by drowning and submersion
1861,https://icd.who.int/browse10/2019/en#/X85-Y09,X93,Assault by handgun discharge
1862,https://icd.who.int/browse10/2019/en#/X85-Y09,X94,"Assault by rifle, shotgun and larger firearm discharge"
1863,https://icd.who.int/browse10/2019/en#/X85-Y09,X95,Assault by other and unspecified firearm discharge
1864,https://icd.who.int/browse10/2019/en#/X85-Y09,X96,Assault by explosive material
1865,https://icd.who.int/browse10/2019/en#/X85-Y09,X97,"Assault by smoke, fire and flames"
1866,https://icd.who.int/browse10/2019/en#/X85-Y09,X98,"Assault by steam, hot vapours and hot objects"
1867,https://icd.who.int/browse10/2019/en#/X85-Y09,X99,Assault by sharp object
1868,https://icd.who.int/browse10/2019/en#/X85-Y09,Y00,Assault by blunt object
1869,https://icd.who.int/browse10/2019/en#/X85-Y09,Y01,Assault by pushing from high place
1870,https://icd.who.int/browse10/2019/en#/X85-Y09,Y02,Assault by pushing or placing victim before moving object
1871,https://icd.who.int/browse10/2019/en#/X85-Y09,Y03,Assault by crashing of motor vehicle
1872,https://icd.who.int/browse10/2019/en#/X85-Y09,Y04,Assault by bodily force
1873,https://icd.who.int/browse10/2019/en#/X85-Y09,Y05,Sexual assault by bodily force
1874,https://icd.who.int/browse10/2019/en#/X85-Y09,Y06,Neglect and abandonment
1875,https://icd.who.int/browse10/2019/en#/X85-Y09,Y07,Other maltreatment
1876,https://icd.who.int/browse10/2019/en#/X85-Y09,Y08,Assault by other specified means
1877,https://icd.who.int/browse10/2019/en#/X85-Y09,Y09,Assault by unspecified means
1878,https://icd.who.int/browse10/2019/en#/Y10-Y34,Y10,"Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics, undetermined intent"
1879,https://icd.who.int/browse10/2019/en#/Y10-Y34,Y11,"Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent"
1880,https://icd.who.int/browse10/2019/en#/Y10-Y34,Y12,"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"
1881,https://icd.who.int/browse10/2019/en#/Y10-Y34,Y13,"Poisoning by and exposure to other drugs acting on the autonomic nervous system, undetermined intent"
1882,https://icd.who.int/browse10/2019/en#/Y10-Y34,Y14,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"
1883,https://icd.who.int/browse10/2019/en#/Y10-Y34,Y15,"Poisoning by and exposure to alcohol, undetermined intent"
1884,https://icd.who.int/browse10/2019/en#/Y10-Y34,Y16,"Poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours, undetermined intent"
1885,https://icd.who.int/browse10/2019/en#/Y10-Y34,Y17,"Poisoning by and exposure to carbon monoxide and other gases and vapours, undetermined intent"
1886,https://icd.who.int/browse10/2019/en#/Y10-Y34,Y18,"Poisoning by and exposure to pesticides, undetermined intent"
1887,https://icd.who.int/browse10/2019/en#/Y10-Y34,Y19,"Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent"
1888,https://icd.who.int/browse10/2019/en#/Y10-Y34,Y20,"Hanging, strangulation and suffocation, undetermined intent"
1889,https://icd.who.int/browse10/2019/en#/Y10-Y34,Y21,"Drowning and submersion, undetermined intent"
1890,https://icd.who.int/browse10/2019/en#/Y10-Y34,Y22,"Handgun discharge, undetermined intent"
1891,https://icd.who.int/browse10/2019/en#/Y10-Y34,Y23,"Rifle, shotgun and larger firearm discharge, undetermined intent"
1892,https://icd.who.int/browse10/2019/en#/Y10-Y34,Y24,"Other and unspecified firearm discharge, undetermined intent"
1893,https://icd.who.int/browse10/2019/en#/Y10-Y34,Y25,"Contact with explosive material, undetermined intent"
1894,https://icd.who.int/browse10/2019/en#/Y10-Y34,Y26,"Exposure to smoke, fire and flames, undetermined intent"
1895,https://icd.who.int/browse10/2019/en#/Y10-Y34,Y27,"Contact with steam, hot vapours and hot objects, undetermined intent"
1896,https://icd.who.int/browse10/2019/en#/Y10-Y34,Y28,"Contact with sharp object, undetermined intent"
1897,https://icd.who.int/browse10/2019/en#/Y10-Y34,Y29,"Contact with blunt object, undetermined intent"
1898,https://icd.who.int/browse10/2019/en#/Y10-Y34,Y30,"Falling, jumping or pushed from a high place, undetermined intent"
1899,https://icd.who.int/browse10/2019/en#/Y10-Y34,Y31,"Falling, lying or running before or into moving object, undetermined intent"
1900,https://icd.who.int/browse10/2019/en#/Y10-Y34,Y32,"Crashing of motor vehicle, undetermined intent"
1901,https://icd.who.int/browse10/2019/en#/Y10-Y34,Y33,"Other specified events, undetermined intent"
1902,https://icd.who.int/browse10/2019/en#/Y10-Y34,Y34,"Unspecified event, undetermined intent"
1903,https://icd.who.int/browse10/2019/en#/Y35-Y36,Y35,Legal intervention
1904,https://icd.who.int/browse10/2019/en#/Y35-Y36,Y36,Operations of war
1905,https://icd.who.int/browse10/2019/en#/Y40-Y59,Y40,Systemic antibiotics
1906,https://icd.who.int/browse10/2019/en#/Y40-Y59,Y41,Other systemic anti-infectives and antiparasitics
1907,https://icd.who.int/browse10/2019/en#/Y40-Y59,Y42,"Hormones and their synthetic substitutes and antagonists, not elsewhere classified"
1908,https://icd.who.int/browse10/2019/en#/Y40-Y59,Y43,Primarily systemic agents
1909,https://icd.who.int/browse10/2019/en#/Y40-Y59,Y44,Agents primarily affecting blood constituents
1910,https://icd.who.int/browse10/2019/en#/Y40-Y59,Y45,"Analgesics, antipyretics and anti-inflammatory drugs"
1911,https://icd.who.int/browse10/2019/en#/Y40-Y59,Y46,Antiepileptics and antiparkinsonism drugs
1912,https://icd.who.int/browse10/2019/en#/Y40-Y59,Y47,"Sedatives, hypnotics and antianxiety drugs"
1913,https://icd.who.int/browse10/2019/en#/Y40-Y59,Y48,Anaesthetics and therapeutic gases
1914,https://icd.who.int/browse10/2019/en#/Y40-Y59,Y49,"Psychotropic drugs, not elsewhere classified"
